sample_id,split
9996_0001_107155,train
9996_0001_021641,train
9996_0001_084189,train
9996_0001_051836,train
9996_0001_076139,train
9996_0001_057716,train
9996_0001_091194,train
9996_0001_040566,train
9996_0001_047401,val
9996_0001_093228,train
9996_0001_013840,train
9996_0001_009261,train
9996_0001_078134,train
9996_0001_082371,train
9996_0001_103682,train
9996_0001_083014,train
9996_0001_044902,train
9996_0001_084605,train
9996_0001_091161,train
9996_0001_087564,train
9996_0001_014429,val
9996_0001_062435,train
9996_0001_085075,train
9996_0001_092495,train
9996_0001_051709,train
9996_0001_013415,train
9996_0001_074356,train
9996_0001_056851,train
9996_0001_005303,val
9996_0001_103329,train
9996_0001_022816,train
9996_0001_060152,train
9996_0001_062690,train
9996_0001_097286,train
9996_0001_108174,train
9996_0001_067005,train
9996_0001_000513,val
9996_0001_077320,train
9996_0001_065119,train
9996_0001_075731,train
9996_0001_015300,train
9996_0001_016133,train
9996_0001_058322,train
9996_0001_054993,train
9996_0001_095404,train
9996_0001_053527,train
9996_0001_020608,train
9996_0001_076425,train
9996_0001_096422,train
9996_0001_028436,train
9996_0001_032106,train
9996_0001_061037,train
9996_0001_078608,train
9996_0001_023099,train
9996_0001_105600,train
9996_0001_000032,train
9996_0001_015155,train
9996_0001_058774,train
9996_0001_067661,train
9996_0001_062993,train
9996_0001_067026,train
9996_0001_064579,train
9996_0001_070883,train
9996_0001_019482,train
9996_0001_009888,train
9996_0001_094271,train
9996_0001_012647,train
9996_0001_118889,train
9996_0001_094807,train
9996_0001_072107,train
9996_0001_112666,train
9996_0001_091598,train
9996_0001_113510,train
9996_0001_092654,train
9996_0001_049668,val
9996_0001_118408,train
9996_0001_067128,train
9996_0001_048909,train
9996_0001_089831,train
9996_0001_006872,val
9996_0001_013511,train
9996_0001_006432,val
9996_0001_061713,train
9996_0001_081212,train
9996_0001_088923,train
9996_0001_056020,train
9996_0001_018573,val
9996_0001_059896,train
9996_0001_064735,train
9996_0001_088398,train
9996_0001_000476,val
9996_0001_063302,train
9996_0001_058580,train
9996_0001_047578,val
9996_0001_058880,train
9996_0001_085748,train
9996_0001_080007,train
9996_0001_044766,train
9996_0001_075954,train
9996_0001_080252,train
9996_0001_010928,train
9996_0001_046307,val
9996_0001_106268,train
9996_0001_082656,train
9996_0001_084714,train
9996_0001_013635,train
9996_0001_092904,train
9996_0001_112202,train
9996_0001_075496,train
9996_0001_112109,train
9996_0001_012083,train
9996_0001_081918,train
9996_0001_090763,train
9996_0001_011266,val
9996_0001_091047,train
9996_0001_051641,train
9996_0001_111182,train
9996_0001_059010,train
9996_0001_075450,train
9996_0001_019666,train
9996_0001_101905,train
9996_0001_063190,train
9996_0001_083419,train
9996_0001_108070,train
9996_0001_111022,train
9996_0001_091623,train
9996_0001_023987,train
9996_0001_071867,train
9996_0001_079711,train
9996_0001_059904,train
9996_0001_109051,train
9996_0001_046362,val
9996_0001_081949,train
9996_0001_071056,train
9996_0001_104855,train
9996_0001_057682,train
9996_0001_051950,train
9996_0001_083760,train
9996_0001_000445,train
9996_0001_117918,train
9996_0001_113702,train
9996_0001_118758,train
9996_0001_095792,train
9996_0001_110566,train
9996_0001_014072,train
9996_0001_057705,train
9996_0001_109774,train
9996_0001_052777,train
9996_0001_103416,train
9996_0001_057097,train
9996_0001_007384,val
9996_0001_065498,train
9996_0001_069547,train
9996_0001_090300,train
9996_0001_060029,train
9996_0001_107572,train
9996_0001_078023,train
9996_0001_061567,train
9996_0001_076012,train
9996_0001_076183,train
9996_0001_083795,train
9996_0001_006236,val
9996_0001_119147,train
9996_0001_058170,train
9996_0001_067059,train
9996_0001_036197,train
9996_0001_098086,train
9996_0001_018434,train
9996_0001_078419,train
9996_0001_032264,train
9996_0001_050070,val
9996_0001_041903,train
9996_0001_090838,train
9996_0001_022709,train
9996_0001_083324,train
9996_0001_022995,train
9996_0001_108612,train
9996_0001_059023,train
9996_0001_012463,train
9996_0001_109730,train
9996_0001_005801,val
9996_0001_097319,train
9996_0001_052082,train
9996_0001_004563,val
9996_0001_114130,train
9996_0001_045468,train
9996_0001_041202,train
9996_0001_091285,train
9996_0001_094576,train
9996_0001_094397,train
9996_0001_037702,train
9996_0001_014895,train
9996_0001_085380,train
9996_0001_045509,train
9996_0001_053451,train
9996_0001_055791,train
9996_0001_048690,val
9996_0001_109013,train
9996_0001_033127,train
9996_0001_002666,val
9996_0001_088353,train
9996_0001_055715,train
9996_0001_090164,train
9996_0001_059235,train
9996_0001_004709,val
9996_0001_104072,train
9996_0001_070500,train
9996_0001_022658,train
9996_0001_061800,train
9996_0001_117196,train
9996_0001_101886,train
9996_0001_071148,train
9996_0001_018611,val
9996_0001_076662,train
9996_0001_063142,train
9996_0001_013587,train
9996_0001_061450,train
9996_0001_006018,val
9996_0001_050225,val
9996_0001_077048,train
9996_0001_067091,train
9996_0001_018613,train
9996_0001_010208,train
9996_0001_101574,train
9996_0001_105707,train
9996_0001_055194,train
9996_0001_062397,train
9996_0001_015801,train
9996_0001_050665,val
9996_0001_002461,val
9996_0001_060402,train
9996_0001_002327,train
9996_0001_078010,train
9996_0001_071613,train
9996_0001_118665,train
9996_0001_006348,train
9996_0001_018908,val
9996_0001_046740,val
9996_0001_027857,train
9996_0001_075182,train
9996_0001_015090,val
9996_0001_021901,train
9996_0001_100871,train
9996_0001_018907,val
9996_0001_074901,train
9996_0001_033191,train
9996_0001_108267,train
9996_0001_032217,train
9996_0001_107796,train
9996_0001_090496,train
9996_0001_067478,train
9996_0001_010109,train
9996_0001_044725,val
9996_0001_020408,train
9996_0001_094293,train
9996_0001_019832,train
9996_0001_083633,train
9996_0001_089967,train
9996_0001_090689,train
9996_0001_092269,train
9996_0001_060912,train
9996_0001_056252,train
9996_0001_065093,train
9996_0001_097588,train
9996_0001_017187,train
9996_0001_008193,train
9996_0001_056525,train
9996_0001_118780,train
9996_0001_093481,train
9996_0001_068409,train
9996_0001_009172,train
9996_0001_078480,train
9996_0001_105823,train
9996_0001_068922,train
9996_0001_010302,train
9996_0001_051758,train
9996_0001_012426,train
9996_0001_065108,train
9996_0001_058204,train
9996_0001_080633,train
9996_0001_048222,val
9996_0001_056465,train
9996_0001_015153,train
9996_0001_041287,train
9996_0001_114672,train
9996_0001_082634,train
9996_0001_113349,train
9996_0001_079487,train
9996_0001_040312,train
9996_0001_048541,val
9996_0001_112884,train
9996_0001_009050,val
9996_0001_076107,train
9996_0001_026968,train
9996_0001_061932,train
9996_0001_112038,train
9996_0001_036086,train
9996_0001_075393,train
9996_0001_088794,train
9996_0001_071629,train
9996_0001_070734,train
9996_0001_077763,train
9996_0001_106262,train
9996_0001_016148,train
9996_0001_036596,train
9996_0001_050961,val
9996_0001_057949,train
9996_0001_020602,train
9996_0001_028112,train
9996_0001_116475,train
9996_0001_088743,train
9996_0001_050895,val
9996_0001_090557,train
9996_0001_116968,train
9996_0001_097606,train
9996_0001_032191,train
9996_0001_101051,train
9996_0001_102225,train
9996_0001_083971,train
9996_0001_010354,val
9996_0001_105115,train
9996_0001_087865,train
9996_0001_012148,train
9996_0001_027150,train
9996_0001_036001,train
9996_0001_010181,train
9996_0001_037523,train
9996_0001_092649,train
9996_0001_117465,train
9996_0001_052878,train
9996_0001_086888,train
9996_0001_005473,val
9996_0001_098677,train
9996_0001_016531,train
9996_0001_117973,train
9996_0001_064547,train
9996_0001_105133,train
9996_0001_074224,train
9996_0001_032619,train
9996_0001_116388,train
9996_0001_042116,train
9996_0001_028319,train
9996_0001_094783,train
9996_0001_070206,train
9996_0001_009602,train
9996_0001_017085,train
9996_0001_098699,train
9996_0001_109603,train
9996_0001_000392,val
9996_0001_037600,train
9996_0001_099861,train
9996_0001_011027,val
9996_0001_016362,val
9996_0001_027416,train
9996_0001_059920,train
9996_0001_041727,train
9996_0001_059196,train
9996_0001_008072,train
9996_0001_084674,train
9996_0001_010650,val
9996_0001_062016,train
9996_0001_074623,train
9996_0001_071080,train
9996_0001_037628,train
9996_0001_022566,train
9996_0001_085035,train
9996_0001_105455,train
9996_0001_109626,train
9996_0001_081184,train
9996_0001_107822,train
9996_0001_090782,train
9996_0001_023830,train
9996_0001_056430,train
9996_0001_007264,train
9996_0001_059526,train
9996_0001_064260,train
9996_0001_092374,train
9996_0001_106775,train
9996_0001_001038,val
9996_0001_103405,train
9996_0001_105521,train
9996_0001_107318,train
9996_0001_058214,train
9996_0001_114403,train
9996_0001_093319,train
9996_0001_051424,train
9996_0001_040688,train
9996_0001_065676,train
9996_0001_010772,train
9996_0001_108641,train
9996_0001_005871,train
9996_0001_108284,train
9996_0001_051171,train
9996_0001_068578,train
9996_0001_064926,train
9996_0001_095054,train
9996_0001_091392,train
9996_0001_021399,train
9996_0001_022817,train
9996_0001_065344,train
9996_0001_111719,train
9996_0001_001332,val
9996_0001_041615,train
9996_0001_027940,train
9996_0001_109437,train
9996_0001_074678,train
9996_0001_041462,train
9996_0001_097683,train
9996_0001_045357,train
9996_0001_002953,val
9996_0001_106032,train
9996_0001_111374,train
9996_0001_037351,train
9996_0001_036293,train
9996_0001_080068,train
9996_0001_100048,train
9996_0001_027186,train
9996_0001_016952,train
9996_0001_012281,train
9996_0001_072327,train
9996_0001_059673,train
9996_0001_078737,train
9996_0001_063526,train
9996_0001_060917,train
9996_0001_018638,train
9996_0001_071866,train
9996_0001_027382,train
9996_0001_099865,train
9996_0001_103641,train
9996_0001_059011,train
9996_0001_101486,train
9996_0001_054367,train
9996_0001_064347,train
9996_0001_003854,train
9996_0001_109983,train
9996_0001_031637,train
9996_0001_074436,train
9996_0001_104579,train
9996_0001_069394,train
9996_0001_041603,train
9996_0001_099314,train
9996_0001_089900,train
9996_0001_099179,train
9996_0001_004660,val
9996_0001_032072,train
9996_0001_046183,train
9996_0001_088436,train
9996_0001_013825,train
9996_0001_078657,train
9996_0001_111581,train
9996_0001_013811,train
9996_0001_006121,val
9996_0001_058679,train
9996_0001_114511,train
9996_0001_102141,train
9996_0001_107331,train
9996_0001_100232,train
9996_0001_020503,train
9996_0001_112458,train
9996_0001_085463,train
9996_0001_001792,val
9996_0001_102093,train
9996_0001_100364,train
9996_0001_014907,train
9996_0001_059973,train
9996_0001_020282,train
9996_0001_023309,train
9996_0001_111209,train
9996_0001_081679,train
9996_0001_064381,train
9996_0001_110116,train
9996_0001_084961,train
9996_0001_058822,train
9996_0001_102500,train
9996_0001_084329,train
9996_0001_041250,train
9996_0001_063314,train
9996_0001_000680,val
9996_0001_119133,train
9996_0001_012966,train
9996_0001_005536,val
9996_0001_090378,train
9996_0001_052215,train
9996_0001_072885,train
9996_0001_086061,train
9996_0001_012863,train
9996_0001_088223,train
9996_0001_061308,train
9996_0001_031443,train
9996_0001_110064,train
9996_0001_014138,val
9996_0001_009267,val
9996_0001_046106,train
9996_0001_012745,train
9996_0001_005098,val
9996_0001_003592,train
9996_0001_037424,train
9996_0001_114275,train
9996_0001_016130,val
9996_0001_089815,train
9996_0001_016691,train
9996_0001_005180,val
9996_0001_075440,train
9996_0001_080092,train
9996_0001_059307,train
9996_0001_066835,train
9996_0001_021404,train
9996_0001_087132,train
9996_0001_100654,train
9996_0001_095636,train
9996_0001_063009,train
9996_0001_063720,train
9996_0001_103881,train
9996_0001_065302,train
9996_0001_045985,train
9996_0001_052231,train
9996_0001_100721,train
9996_0001_012451,train
9996_0001_109220,train
9996_0001_085070,train
9996_0001_056957,train
9996_0001_017988,train
9996_0001_058208,train
9996_0001_092916,train
9996_0001_040999,train
9996_0001_020700,train
9996_0001_021845,train
9996_0001_060614,train
9996_0001_105078,train
9996_0001_065873,train
9996_0001_040618,train
9996_0001_020489,train
9996_0001_004034,train
9996_0001_041140,train
9996_0001_020289,train
9996_0001_060482,train
9996_0001_084680,train
9996_0001_049001,val
9996_0001_037437,train
9996_0001_008339,train
9996_0001_019514,train
9996_0001_097544,train
9996_0001_095275,train
9996_0001_116318,train
9996_0001_063457,train
9996_0001_103807,train
9996_0001_011336,val
9996_0001_099019,train
9996_0001_051760,train
9996_0001_052467,train
9996_0001_010385,val
9996_0001_063049,train
9996_0001_113557,train
9996_0001_089907,train
9996_0001_002702,val
9996_0001_005924,train
9996_0001_083366,train
9996_0001_018309,val
9996_0001_084031,train
9996_0001_013567,train
9996_0001_061971,train
9996_0001_080916,train
9996_0001_090275,train
9996_0001_087328,train
9996_0001_068266,train
9996_0001_085778,train
9996_0001_011499,train
9996_0001_095225,train
9996_0001_107028,train
9996_0001_118915,train
9996_0001_057142,train
9996_0001_066482,train
9996_0001_093204,train
9996_0001_068182,train
9996_0001_060646,train
9996_0001_080395,train
9996_0001_060166,train
9996_0001_058834,train
9996_0001_096456,train
9996_0001_092860,train
9996_0001_077001,train
9996_0001_081140,train
9996_0001_040855,train
9996_0001_111810,train
9996_0001_111516,train
9996_0001_058287,train
9996_0001_018976,train
9996_0001_061828,train
9996_0001_095364,train
9996_0001_047901,val
9996_0001_027168,train
9996_0001_101502,train
9996_0001_107083,train
9996_0001_109631,train
9996_0001_112772,train
9996_0001_064113,train
9996_0001_074620,train
9996_0001_048616,val
9996_0001_113657,train
9996_0001_052120,train
9996_0001_098347,train
9996_0001_109894,train
9996_0001_109718,train
9996_0001_088384,train
9996_0001_061177,train
9996_0001_109430,train
9996_0001_068970,train
9996_0001_089128,train
9996_0001_081308,train
9996_0001_032240,train
9996_0001_060312,train
9996_0001_069706,train
9996_0001_001291,val
9996_0001_085716,train
9996_0001_100073,train
9996_0001_056554,train
9996_0001_004907,val
9996_0001_003272,train
9996_0001_086506,train
9996_0001_097978,train
9996_0001_092897,train
9996_0001_058840,train
9996_0001_104303,train
9996_0001_063105,train
9996_0001_087788,train
9996_0001_071441,train
9996_0001_000657,val
9996_0001_094270,train
9996_0001_028667,train
9996_0001_009628,train
9996_0001_055007,train
9996_0001_002456,train
9996_0001_022877,train
9996_0001_066957,train
9996_0001_015950,train
9996_0001_093256,train
9996_0001_014709,train
9996_0001_110930,train
9996_0001_089682,train
9996_0001_118070,train
9996_0001_041724,train
9996_0001_084266,train
9996_0001_010176,train
9996_0001_078060,train
9996_0001_050292,train
9996_0001_027870,train
9996_0001_108030,train
9996_0001_073283,train
9996_0001_090278,train
9996_0001_057161,train
9996_0001_005304,val
9996_0001_067386,train
9996_0001_117285,train
9996_0001_053911,train
9996_0001_053605,train
9996_0001_074915,train
9996_0001_067505,train
9996_0001_068542,train
9996_0001_019631,train
9996_0001_061323,train
9996_0001_008067,train
9996_0001_045298,val
9996_0001_075841,train
9996_0001_048454,train
9996_0001_074793,train
9996_0001_071557,train
9996_0001_016386,train
9996_0001_006787,val
9996_0001_099719,train
9996_0001_058162,train
9996_0001_092691,train
9996_0001_010945,val
9996_0001_084528,train
9996_0001_013504,train
9996_0001_036611,train
9996_0001_050483,val
9996_0001_045589,train
9996_0001_100659,train
9996_0001_102994,train
9996_0001_103408,train
9996_0001_000062,train
9996_0001_068962,train
9996_0001_047310,train
9996_0001_117238,train
9996_0001_021467,train
9996_0001_072909,train
9996_0001_006770,val
9996_0001_036094,train
9996_0001_047723,train
9996_0001_031994,train
9996_0001_053055,train
9996_0001_032740,train
9996_0001_090678,train
9996_0001_094215,train
9996_0001_056106,train
9996_0001_107329,train
9996_0001_048507,val
9996_0001_049082,train
9996_0001_110377,train
9996_0001_073991,train
9996_0001_003807,train
9996_0001_028218,train
9996_0001_089162,train
9996_0001_050038,train
